CompiledGCCStatus,RunStatus,Runtime,FileName,Path,FileSize,OutLines
"Yes","0","124","5.002124925","Medial_Axis_Transform_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3898","0"
"Yes","0","139",".347549075","Metropolis_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1834","0"
"Yes","0","0",".033586569","Harmonic_Centrality_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2522","0"
"Yes","0","0",".006474701","AES_256_OFB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6510","0"
"Yes","0","0",".007990471","Capacity_Scaling_Maximum_Flow_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6642","0"
"Yes","0","0",".406182201","Diffusion_Model_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4930","0"
"Yes","0","0",".132880664","Recurrent_Neural_Network_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5542","0"
"Yes","0","0",".007817462","Graph_Power_Computation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4294","0"
"Yes","0","0",".005685431","ALIGN_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1663","0"
"Yes","0","0",".080636939","Moller_Plesset_Perturbation_Theory_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2414","0"
"No","1","N/A","0","Particle_Mesh_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3939","0"
"Yes","0","0",".315645404","Polynomial_SVM_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4586","0"
"Yes","0","0",".107592760","Gauss_Legendre_Quadrature_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1702","0"
"Yes","0","0","1.603689964","Principal_Component_Analysis_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7580","0"
"Yes","0","0",".006110074","RC6_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3806","0"
"Yes","0","0",".090592171","De_Casteljau_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1965","0"
"Yes","0","0",".005939504","CAST_CBC_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5667","0"
"Yes","0","0",".229798926","Newton_Cotes_Formula_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3230","0"
"Yes","0","0",".123206833","Bounding_Box_Axis_Aligned_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1908","0"
"Yes","0","0",".448452160","Bounding_Box_Oriented_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4287","0"
"Yes","0","0",".006223083","DES_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","13137","0"
"Yes","0","0",".444392814","Ellipse_Line_Intersection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5690","0"
"Yes","0","0",".005451766","RC5_Block_32_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4751","0"
"Yes","0","0",".133476969","Newton_Euler_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7505","0"
"Yes","0","139",".338618926","Ray_Intersection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4394","0"
"No","1","N/A","0","Newton’s_Method_for_Optimization_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2309","0"
"No","1","N/A","0","Fourier_Shape_Descriptor_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2220","0"
"Yes","0","0",".767675508","One_Class_SVM_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5354","0"
"Yes","0","0","1.347794981","Circle_Circle_Intersection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2822","0"
"Yes","0","139",".281756876","Gaussian_Process_Classification_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6842","0"
"Yes","0","124","5.002102496","Hungarian_Algorithm_Assignment_Problem_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4219","0"
"Yes","0","0",".083159284","Fast_Determinant_via_Gaussian_Elimination_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2291","0"
"Yes","0","0",".007457371","Modular_Division_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4007","0"
"Yes","0","124","5.001802961","Vision_Transformer_ViT_Large_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8722","0"
"Yes","0","0",".006395688","Minimum_Crossing_Number_Approximation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3276","0"
"Yes","0","0",".005995743","Linear_Recurrence_Solver_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1664","0"
"Yes","0","0",".007169703","Closing_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4401","0"
"No","1","N/A","0","Union_of_Polygons_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4521","0"
"Yes","0","0",".005741745","Montgomery_Multiplication_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3085","0"
"Yes","0","124","5.002291715","Interval_Graph_Recognition_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3185","0"
"No","1","N/A","0","Outerplanar_Graph_Check_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5616","0"
"Yes","0","0",".200818792","Locally_Linear_Embedding_LLE_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5292","0"
"Yes","0","0",".007792328","Articulation_Component_Graph_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4441","0"
"Yes","0","0",".208594822","Self_Consistency_Decoding_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3732","0"
"Yes","0","0",".289393371","Geometric_PDE_Simulation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2144","0"
"Yes","0","0",".005857373","Triple_DES_112_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9601","0"
"Yes","0","139",".213103498","Density_Functional_Theory_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6620","0"
"Yes","0","0",".219523650","NURBS_Curve_Evaluation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3542","0"
"No","1","N/A","0","Elastic_Net_Classifier_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5093","0"
"Yes","0","0",".007455680","ChaCha20_OFB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6032","0"
"Yes","0","0",".006296105","Square_and_Multiply_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4311","0"
"Yes","0","0",".514217126","Linear_Quadratic_Regulator_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5984","0"
"Yes","0","0",".245303675","OPTICS_Clustering_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7934","0"
"No","1","N/A","0","t_SNE_Dimensionality_Reduction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3074","0"
"Yes","0","0",".068731373","Discrete_Cosine_Transform_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2697","0"
"No","1","N/A","0","Power_Iteration_for_PageRank_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2561","0"
"Yes","0","0",".007497213","Convex_Hull_Streaming_Points_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3398","0"
"Yes","0","0",".005768411","Range_Reporting_2D_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4479","0"
"Yes","0","0",".005574095","Shortest_Path_Reconstruction_via_Predecessor_Matrix_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4128","0"
"Yes","0","0",".006087168","Distance_Oracle_Construction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2916","0"
"Yes","0","0",".006089567","Fast_Walsh_Hadamard_Transform_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4347","0"
"Yes","0","0",".820627515","Long_Short_Term_Memory_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7417","0"
"Yes","0","139",".205682916","Point_Distance_2D_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1244","0"
"Yes","0","139",".366769296","MINRES_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5257","0"
"Yes","0","0",".005206110","IDEA_ECB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3793","0"
"Yes","0","0",".012317203","ACORN_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4713","0"
"No","1","N/A","0","Edge_Detection_Geometry_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4104","0"
"Yes","0","124","5.001787127","Swept_Collision_Detection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5498","0"
"Yes","0","0",".010399758","ARIA_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","10226","0"
"Yes","0","0",".007873037","Farey_Sequence_Generation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3479","0"
"Yes","0","139",".376517513","Modified_Gram_Schmidt_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4894","0"
"Yes","0","124","5.002164510","GPT_2_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","12119","0"
"Yes","0","0",".008814396","Discrete_Logarithm_via_Baby_Step_Giant_Step_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2138","0"
"Yes","0","0",".710831759","Poisson_Disk_Sampling_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5757","0"
"Yes","0","0",".006963459","SPECK_128_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5126","0"
"Yes","0","0",".007387551","Block_Cut_Tree_Construction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6600","0"
"Yes","0","0",".040471700","Block_Matrix_Multiplication_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3517","0"
"Yes","0","0",".066693901","Point_on_Line_Test_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1666","0"
"No","1","N/A","0","Mean_Squared_Error_Loss_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1632","0"
"Yes","0","0",".148162295","Graph_Diffusion_Process_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2246","0"
"Yes","0","139",".291848506","Octree_Construction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8198","0"
"Yes","0","139",".234433886","Kernel_Ridge_Regression_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5464","0"
"Yes","0","124","5.001952740","Closest_Pair_n=1000_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1659","0"
"Yes","0","139",".364992979","Steiner_Tree_Geometric_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4939","0"
"Yes","0","0",".119285729","Histogram_Based_Gradient_Boosting_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4000","0"
"Yes","0","0",".005824579","XChaCha8_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3670","0"
"Yes","0","0",".005999092","Approximate_Distance_Labeling_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6412","0"
"Yes","0","0",".154492113","Simpson’s_Rule_Integration_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3962","0"
"Yes","0","0",".136367651","K_Nearest_Neighbors_Regressor_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4492","0"
"No","1","N/A","0","t_SNE_t_Distributed_Stochastic_Neighbor_Embedding_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11317","0"
"Yes","0","0",".494208004","Markov_Chain_Monte_Carlo_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3202","0"
"Yes","0","0",".059610114","Polynomial_Evaluation_Horner’s_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2001","0"
"Yes","0","0",".087118092","Betweenness_Approximation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7043","0"
"Yes","0","0",".008166603","Line_Segment_Intersection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5008","0"
"No","1","N/A","0","Linear_Regression_Fit_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3416","0"
"Yes","0","0",".007632199","3DES_OFB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5539","0"
"Yes","0","0",".054940339","Bagging_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4592","0"
"Yes","0","124","5.002082493","K_Medoids_Clustering_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5277","0"
"Yes","0","0",".010065152","Boolean_Difference_of_Solids_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3241","0"
"Yes","0","0",".007838926","Kahn’s_Topological_Sort_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3563","0"
"Yes","0","0",".007863044","Serpent_256_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8811","0"
"No","1","N/A","0","ISAP_KA_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3339","0"
"Yes","0","0",".007891230","IDEA_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4177","0"
"No","1","N/A","0","Graph_Isomorphism_Canonical_Form_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3023","0"
"Yes","0","0",".006102863","Modular_Arithmetic_Subtraction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2044","0"
"Yes","0","0",".007857948","Williams’_p+1_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3229","0"
"Yes","0","0",".008136668","ISAP_K_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4983","0"
"Yes","0","0",".008155107","Biconnected_Components_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5216","0"
"No","1","N/A","0","Forward_Euler_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1341","0"
"Yes","0","0",".073030409","Reverse_Delete_MST_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3059","0"
"Yes","0","0",".043779150","Fixed_Point_Iteration_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1586","0"
"Yes","0","0",".007675719","AES_128_XTS_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8775","0"
"Yes","0","0",".239299933","Dynamic_Shortest_Path_Recalculation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4874","0"
"Yes","0","0",".007807573","Uniform_Cost_Search_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5185","0"
"Yes","0","0",".119236717","Component_Graph_Construction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4871","0"
"Yes","0","139",".337676115","Geodesic_Path_Approximation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2884","0"
"Yes","0","0",".274643233","Revised_Simplex_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11089","0"
"Yes","0","139",".086372361","K_Core_Decomposition_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5419","0"
"Yes","0","124","5.001725201","Fast_Poisson_Solver_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9793","0"
"Yes","0","0",".521059944","Orthographic_Projection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3992","0"
"No","1","N/A","0","Adams_Bashforth_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4313","0"
"Yes","0","0",".008678408","Binary_Modular_Exponentiation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2020","0"
"Yes","0","0",".005795361","Line_Sweep_Event_Sorting_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4293","0"
"Yes","0","0",".007069696","Safer_SK_128_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6001","0"
"Yes","0","0",".008212089","Tarjan’s_Strongly_Connected_Components_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4211","0"
"Yes","0","0",".006929901","Graph_Isomorphism_Nauty_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2153","0"
"Yes","0","0",".006126803","Modular_Reduction_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2927","0"
"Yes","0","0",".010083888","Tarjan’s_Offline_LCA_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7102","0"
"Yes","0","134",".085333151","Serpent_OFB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9216","0"
"Yes","0","0",".006660994","Minimum_Vertex_Cover_Konig’s_Theorem_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4721","0"
"Yes","0","0",".007906506","Union_by_Rank_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2897","0"
"Yes","0","0",".006334409","Path_Decomposition_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2449","0"
"No","1","N/A","0","DCEL_Construction_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7774","0"
"Yes","0","139",".327959387","UMAP_Uniform_Manifold_Approximation_and_Projection_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4536","0"
"Yes","0","0",".029418933","IDA*_Iterative_Deepening_A*_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4870","0"
"Yes","0","0","2.529339505","Interior_Point_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","10339","0"
"Yes","0","0",".021477775","Graph_Spanner_Computation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4391","0"
"Yes","0","0",".007869635","RC5_64_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4923","0"
"Yes","0","0",".006067981","Minimum_Cut_Stoer_Wagner_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3317","0"
"Yes","0","0",".051752837","Hough_Transform_Circle_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5539","0"
"Yes","0","0",".005945857","Dynamic_Articulation_Points_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2885","0"
"Yes","0","0",".314184199","Principal_Component_Analysis_PCA_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11926","0"
"Yes","0","0",".005711531","Multi_Source_BFS_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4169","0"
"Yes","0","139",".343563736","Partial_Least_Squares_PLS_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11362","0"
"Yes","0","0",".005532304","VMPC_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2514","0"
"Yes","0","0",".006727792","Online_Shortest_Path_Update_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3830","0"
"Yes","0","0",".006147342","Residual_Capacity_Update_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3570","0"
"Yes","0","0",".249814479","PaLM_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2727","0"
"No","1","N/A","0","Random_Point_Sampling_in_Polygon_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6533","0"
"Yes","0","0",".006939791","Winograd_Matrix_Multiplication_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3015","0"
"Yes","0","139",".360717322","Divisive_Clustering_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6858","0"
"Yes","0","0",".009224948","Camellia_ECB_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","10170","0"
"Yes","0","0",".039929797","Clustering_Coefficient_Calculation_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4198","0"
"Yes","0","0",".007385209","Welsh_Powell_Algorithm_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5183","0"
"Yes","0","0",".079447229","Heat_Kernel_Diffusion_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3359","0"
"Yes","0","0",".170608532","Fast_Marching_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3910","0"
"No","1","N/A","0","Forward_Kinematics_3D_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5449","0"
"Yes","0","124","5.002015486","Strong_Lucas_Test_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5482","0"
"Yes","0","0",".007555404","Twofish_GCM_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5709","0"
"Yes","0","0",".006490418","Hamiltonian_Path_Backtracking_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3606","0"
"Yes","0","0",".103714316","Bezier_Curve_Subdivision_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3563","0"
"Yes","0","139",".355104728","AdaDelta_Optimizer_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2816","0"
"Yes","0","0",".235524088","Lagrangian_Mechanics_Solver_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8186","0"
"No","1","N/A","0","DeepLabV3_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8127","0"
"Yes","0","0",".178824913","FFT_Benchmark_Kernel_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3104","0"
"Yes","0","0",".202319931","Conjugate_Gradient_Method_v6.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4981","0"
